Parameters: 336090
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
100		0.2967		0.2094		0.6780		0.5501		0.0003471
101		0.2427		0.2158		0.7079		0.5447		0.0003456
102		0.2581		0.2265		0.6798		0.5386		0.0003440
103		0.2313		0.2373		0.7053		0.5336		0.0003424
104		0.2430		0.2159		0.7014		0.5449		0.0003409
105		0.2566		0.2407		0.6951		0.5367		0.0003393
106		0.2627		0.2172		0.6937		0.5465		0.0003377
107		0.2523		0.2269		0.6838		0.5444		0.0003362
108		0.2196		0.2252		0.7119		0.5416		0.0003346
109		0.2745		0.2568		0.6699		0.5290		0.0003330
110		0.2586		0.2159		0.6822		0.5413		0.0003315
111		0.2249		0.1809		0.7020		0.5604		0.0003299
112		0.2383		0.2506		0.6993		0.5320		0.0003283
113		0.2320		0.1777		0.6918		0.5646		0.0003268
114		0.2079		0.1936		0.7136		0.5573		0.0003252
115		0.2493		0.1924		0.6847		0.5523		0.0003236
116		0.2196		0.2189		0.7038		0.5432		0.0003220
117		0.2383		0.1995		0.7067		0.5495		0.0003205
118		0.2308		0.1939		0.7054		0.5548		0.0003189
119		0.2292		0.2156		0.7023		0.5470		0.0003173
120		0.2311		0.2183		0.6988		0.5439		0.0003157
121		0.2487		0.2244		0.6912		0.5441		0.0003141
122		0.2460		0.1822		0.6994		0.5659		0.0003126
123		0.2228		0.1925		0.7110		0.5532		0.0003110
124		0.2488		0.1783		0.6962		0.5590		0.0003094
125		0.2611		0.1907		0.6783		0.5503		0.0003078
126		0.2243		0.1743		0.7109		0.5598		0.0003062
127		0.2207		0.2077		0.7018		0.5400		0.0003047
128		0.4613		0.2484		0.6243		0.5220		0.0003031
129		0.4249		0.2079		0.6541		0.5462		0.0003015
130		0.2890		0.1996		0.6687		0.5543		0.0002999
131		0.2590		0.2319		0.7002		0.5455		0.0002983
132		0.2313		0.2605		0.6967		0.5342		0.0002967
133		0.2232		0.2250		0.6942		0.5399		0.0002951
134		0.2253		0.2039		0.6991		0.5486		0.0002935
135		0.2243		0.2552		0.7062		0.5363		0.0002919
136		0.2466		0.1949		0.6865		0.5510		0.0002903
137		0.2048		0.1767		0.7160		0.5563		0.0002888
138		0.2479		0.2085		0.7002		0.5508		0.0002872
139		0.2424		0.1745		0.6947		0.5608		0.0002856
140		0.2675		0.1809		0.6707		0.5609		0.0002840
141		0.1915		0.2220		0.7157		0.5449		0.0002824
142		0.2045		0.2004		0.7067		0.5495		0.0002808
143		0.2063		0.1887		0.6920		0.5536		0.0002792
144		0.2360		0.2471		0.6892		0.5435		0.0002776
145		0.2145		0.2534		0.7090		0.5440		0.0002760
146		0.2359		0.2242		0.6995		0.5473		0.0002744
147		0.2118		0.2321		0.7060		0.5469		0.0002728
148		0.2143		0.1906		0.6860		0.5575		0.0002712
149		0.2204		0.2033		0.7041		0.5513		0.0002696
150		0.1947		0.2154		0.7117		0.5479		0.0002679
151		0.2392		0.1946		0.6980		0.5542		0.0002663
152		0.2031		0.1712		0.7088		0.5620		0.0002647
153		0.2069		0.1854		0.7116		0.5611		0.0002631
154		0.1891		0.1816		0.7152		0.5604		0.0002615
155		0.2020		0.2462		0.6994		0.5418		0.0002599
156		0.2344		0.2467		0.7006		0.5455		0.0002583
157		0.1975		0.2258		0.7191		0.5478		0.0002567
158		0.2097		0.2090		0.6996		0.5525		0.0002550
159		0.1957		0.2089		0.7101		0.5525		0.0002534
160		0.2148		0.1959		0.7097		0.5567		0.0002518
161		0.2286		0.1988		0.6966		0.5570		0.0002502
162		0.1864		0.2164		0.7215		0.5521		0.0002486
163		0.2081		0.2112		0.7037		0.5474		0.0002470
164		0.1839		0.2038		0.7199		0.5552		0.0002453
165		0.1767		0.1878		0.7145		0.5572		0.0002437
166		0.1955		0.1834		0.7125		0.5624		0.0002421
167		0.1991		0.1828		0.7022		0.5596		0.0002404
168		0.1688		0.1921		0.7202		0.5575		0.0002388
169		0.1950		0.1845		0.7155		0.5613		0.0002372
170		0.1945		0.2009		0.7140		0.5566		0.0002356
171		0.1995		0.1986		0.7063		0.5581		0.0002339
172		0.1856		0.1712		0.7082		0.5653		0.0002323
173		0.3061		0.2118		0.7010		0.5541		0.0002307
174		0.1896		0.1727		0.7141		0.5620		0.0002290
175		0.1949		0.1679		0.7096		0.5650		0.0002274
176		0.2422		0.1907		0.6628		0.5633		0.0002258
177		0.1851		0.1932		0.7142		0.5636		0.0002241
178		0.1984		0.1777		0.7121		0.5657		0.0002225
179		0.1877		0.1768		0.7138		0.5660		0.0002208
180		0.2379		0.1665		0.6768		0.5662		0.0002192
181		0.1909		0.1623		0.7099		0.5688		0.0002176
182		0.1859		0.1967		0.7116		0.5622		0.0002159
183		0.1980		0.2074		0.7106		0.5590		0.0002143
184		0.1836		0.1951		0.7173		0.5577		0.0002126
185		0.1942		0.1936		0.6988		0.5592		0.0002110
186		0.1911		0.1874		0.7066		0.5604		0.0002093
187		0.1807		0.1680		0.7101		0.5663		0.0002077
188		0.1917		0.1634		0.7069		0.5683		0.0002060
189		0.2362		0.1803		0.6913		0.5622		0.0002043
190		0.1951		0.1750		0.7131		0.5628		0.0002027
191		0.2986		0.1808		0.6694		0.5625		0.0002010
192		0.2435		0.2339		0.6945		0.5476		0.0001994
193		0.2081		0.1871		0.7149		0.5585		0.0001977
194		0.1856		0.1886		0.7069		0.5612		0.0001960
195		0.1896		0.1792		0.7063		0.5643		0.0001944
196		0.1938		0.1849		0.7116		0.5645		0.0001927
197		0.1685		0.1933		0.7215		0.5597		0.0001910
198		0.1969		0.1952		0.7059		0.5606		0.0001894
199		0.1862		0.1948		0.7174		0.5597		0.0001877
200		0.2451		0.1893		0.6776		0.5613		0.0001860
201		0.1733		0.1800		0.7170		0.5634		0.0001844
202		0.1846		0.2080		0.7156		0.5562		0.0001827
203		0.2080		0.2170		0.6990		0.5539		0.0001810
204		0.1772		0.2059		0.7171		0.5562		0.0001793
205		0.1758		0.2101		0.7191		0.5553		0.0001776
206		0.1688		0.2350		0.7199		0.5505		0.0001759
207		0.1684		0.2343		0.7176		0.5509		0.0001743
208		0.1820		0.1938		0.7087		0.5601		0.0001726
209		0.1794		0.1892		0.7133		0.5628		0.0001709
210		0.1688		0.1951		0.7230		0.5627		0.0001692
211		0.1811		0.1746		0.7140		0.5668		0.0001675
212		0.1642		0.1881		0.7255		0.5606		0.0001658
213		0.2405		0.1936		0.7092		0.5589		0.0001641
214		0.1783		0.2414		0.7102		0.5504		0.0001624
215		0.1970		0.2285		0.7013		0.5562		0.0001607
216		0.1981		0.2277		0.7056		0.5550		0.0001590
217		0.1898		0.2306		0.6855		0.5549		0.0001573
218		0.2948		0.2006		0.6656		0.5598		0.0001556
0		1.7559		1.1058		0.2233		0.0646		0.0005000
1		1.4787		1.0919		0.2191		0.0646		0.0004985
2		1.3311		1.0665		0.2394		0.2002		0.0004970
3		1.2441		1.0489		0.3202		0.1501		0.0004955
4		1.1835		1.0256		0.3715		0.1688		0.0004940
5		1.1098		0.9962		0.3992		0.2647		0.0004925
6		1.0688		0.9574		0.4405		0.2750		0.0004910
7		1.1834		0.8825		0.3817		0.3045		0.0004895
8		1.0520		0.7776		0.4352		0.4038		0.0004880
9		1.0142		0.7512		0.4309		0.4016		0.0004865
10		0.9275		0.7033		0.5242		0.4123		0.0004850
11		0.9421		0.6887		0.4678		0.4234		0.0004835
12		0.9564		0.6307		0.5097		0.4367		0.0004820
13		0.8664		0.6657		0.5042		0.4284		0.0004805
14		0.8814		0.5832		0.4871		0.4665		0.0004790
15		0.8222		0.6610		0.5111		0.4215		0.0004774
16		0.7762		0.5674		0.5447		0.4778		0.0004759
17		0.7636		0.5843		0.5364		0.4660		0.0004744
18		0.7381		0.5701		0.5581		0.4768		0.0004729
19		0.7203		0.5362		0.5601		0.4858		0.0004714
20		0.7506		0.5476		0.5464		0.4772		0.0004699
21		0.6857		0.5158		0.5653		0.5002		0.0004684
22		0.6730		0.5123		0.5873		0.4995		0.0004669
23		0.6894		0.4988		0.5865		0.5067		0.0004654
24		0.7821		0.5561		0.5518		0.4595		0.0004639
25		0.6581		0.4883		0.5754		0.4460		0.0004623
26		0.6845		0.4629		0.5374		0.5096		0.0004608
27		0.6270		0.4656		0.6133		0.4872		0.0004593
28		0.6197		0.4476		0.5858		0.5071		0.0004578
29		0.5992		0.4104		0.5821		0.5320		0.0004563
30		0.5736		0.4221		0.6129		0.5182		0.0004548
31		0.5762		0.4162		0.6198		0.5196		0.0004532
32		0.6255		0.4322		0.5965		0.4956		0.0004517
33		0.5924		0.4163		0.5619		0.5044		0.0004502
34		0.5210		0.3877		0.6400		0.5251		0.0004487
35		0.5487		0.3751		0.6110		0.5264		0.0004472
36		0.4947		0.3675		0.6504		0.5235		0.0004457
37		0.5265		0.4376		0.6031		0.4755		0.0004441
38		0.4826		0.3379		0.6492		0.5383		0.0004426
39		0.4820		0.3637		0.6210		0.5244		0.0004411
40		0.5248		0.3468		0.5758		0.5264		0.0004396
41		0.5385		0.3660		0.6344		0.5266		0.0004381
42		0.4995		0.3132		0.6243		0.5313		0.0004365
43		0.5303		0.3194		0.5768		0.5319		0.0004350
44		0.4362		0.3132		0.6519		0.5335		0.0004335
45		0.4101		0.3131		0.6451		0.5467		0.0004320
46		0.4132		0.2964		0.6504		0.5433		0.0004304
47		0.3981		0.2904		0.6534		0.5502		0.0004289
48		0.3888		0.2870		0.6797		0.5554		0.0004274
49		0.3762		0.2777		0.6476		0.5511		0.0004259
50		0.5702		0.3026		0.6055		0.5351		0.0004243
51		0.4183		0.2789		0.6592		0.5571		0.0004228
52		0.3715		0.2847		0.6641		0.5423		0.0004213
53		0.3906		0.2720		0.6735		0.5477		0.0004197
54		0.4672		0.2872		0.6445		0.5367		0.0004182
55		0.4075		0.2819		0.6679		0.5304		0.0004167
56		0.3581		0.2705		0.6577		0.5254		0.0004152
57		0.3507		0.2740		0.6613		0.5242		0.0004136
58		0.3631		0.2573		0.6775		0.5518		0.0004121
59		0.3213		0.2738		0.7009		0.5425		0.0004106
60		0.3461		0.2433		0.6916		0.5510		0.0004090
61		0.3948		0.2308		0.6301		0.5579		0.0004075
62		0.3174		0.2569		0.6861		0.5459		0.0004060
63		0.3465		0.2523		0.6551		0.5472		0.0004044
64		0.4247		0.2303		0.6275		0.5593		0.0004029
65		0.3086		0.2539		0.6808		0.5479		0.0004014
66		0.3410		0.3022		0.6535		0.5123		0.0003998
67		0.3656		0.2304		0.6432		0.5523		0.0003983
68		0.3523		0.2512		0.6689		0.5381		0.0003967
69		0.3097		0.2300		0.7000		0.5570		0.0003952
70		0.3815		0.2256		0.6348		0.5524		0.0003937
71		0.3095		0.2176		0.6717		0.5638		0.0003921
72		0.3163		0.2094		0.6537		0.5635		0.0003906
73		0.3061		0.1991		0.6781		0.5672		0.0003890
74		0.2872		0.2013		0.6987		0.5711		0.0003875
75		0.3298		0.2049		0.6540		0.5693		0.0003859
76		0.5473		0.2058		0.6238		0.5598		0.0003844
77		0.3046		0.2351		0.6775		0.5502		0.0003829
78		0.2729		0.1942		0.6846		0.5690		0.0003813
79		0.3078		0.2257		0.6862		0.5527		0.0003798
80		0.2701		0.1972		0.6904		0.5661		0.0003782
81		0.2775		0.1940		0.6910		0.5671		0.0003767
82		0.3033		0.1999		0.6555		0.5623		0.0003751
83		0.2941		0.1956		0.6747		0.5661		0.0003736
84		0.3241		0.2644		0.6917		0.5241		0.0003720
85		0.2900		0.1894		0.7000		0.5615		0.0003705
86		0.2899		0.1939		0.6816		0.5607		0.0003689
87		0.2749		0.1936		0.6887		0.5589		0.0003674
88		0.2559		0.1737		0.6971		0.5709		0.0003658
89		0.2757		0.1789		0.6884		0.5724		0.0003643
90		0.2790		0.1796		0.6621		0.5694		0.0003627
91		0.2501		0.1823		0.6843		0.5686		0.0003612
92		0.2997		0.1759		0.6629		0.5685		0.0003596
93		0.2277		0.1803		0.7146		0.5728		0.0003580
94		0.2985		0.1894		0.6786		0.5615		0.0003565
95		0.2591		0.1741		0.6904		0.5727		0.0003549
96		0.2661		0.2413		0.6689		0.5411		0.0003534
97		0.2438		0.1829		0.7078		0.5655		0.0003518
98		0.2930		0.1816		0.6826		0.5656		0.0003502
99		0.3408		0.1911		0.6136		0.5631		0.0003487
100		0.2839		0.1855		0.6862		0.5662		0.0003471
101		0.2512		0.1834		0.6961		0.5532		0.0003456
102		0.2093		0.1773		0.7118		0.5699		0.0003440
103		0.2342		0.1570		0.7004		0.5766		0.0003424
104		0.3042		0.1619		0.6573		0.5720		0.0003409
105		0.2934		0.1852		0.6742		0.5686		0.0003393
106		0.2296		0.2037		0.7057		0.5523		0.0003377
107		0.2510		0.1814		0.6915		0.5640		0.0003362
108		0.2507		0.1754		0.6981		0.5665		0.0003346
109		0.2382		0.1557		0.6836		0.5777		0.0003330
110		0.2285		0.1810		0.6941		0.5670		0.0003315
111		0.2418		0.1744		0.7057		0.5660		0.0003299
112		0.2186		0.1834		0.7064		0.5619		0.0003283
113		0.2595		0.1611		0.6871		0.5734		0.0003268
114		0.2717		0.1612		0.6729		0.5760		0.0003252
115		0.2572		0.1826		0.7005		0.5574		0.0003236
116		0.2962		0.1528		0.6769		0.5758		0.0003220
117		0.2372		0.1811		0.6869		0.5608		0.0003205
118		0.2169		0.1700		0.6913		0.5726		0.0003189
119		0.2191		0.1648		0.7074		0.5716		0.0003173
120		0.2346		0.1712		0.6985		0.5675		0.0003157
121		0.2120		0.1577		0.6926		0.5727		0.0003141
122		0.2213		0.1566		0.6948		0.5743		0.0003126
123		0.2327		0.1799		0.7029		0.5610		0.0003110
124		0.2371		0.1743		0.6809		0.5649		0.0003094
125		0.2335		0.1650		0.6869		0.5678		0.0003078
126		0.2294		0.1570		0.6920		0.5697		0.0003062
127		0.2111		0.2037		0.7075		0.5499		0.0003047
128		0.2157		0.1672		0.7154		0.5669		0.0003031
129		0.2434		0.1650		0.6752		0.5696		0.0003015
130		0.1988		0.1585		0.7154		0.5716		0.0002999
131		0.2057		0.1626		0.7064		0.5681		0.0002983
132		0.2029		0.1666		0.7163		0.5661		0.0002967
133		0.2428		0.1670		0.6965		0.5674		0.0002951
134		0.2315		0.1666		0.6945		0.5638		0.0002935
135		0.1793		0.1652		0.7255		0.5670		0.0002919
136		0.2349		0.1679		0.6776		0.5629		0.0002903
137		0.1789		0.1533		0.7192		0.5713		0.0002888
138		0.3139		0.1529		0.6561		0.5733		0.0002872
139		0.1982		0.1667		0.7128		0.5698		0.0002856
140		0.2175		0.1653		0.7121		0.5672		0.0002840
141		0.2036		0.1558		0.6960		0.5719		0.0002824
142		0.2708		0.1784		0.6800		0.5629		0.0002808
143		0.2008		0.2227		0.7143		0.5454		0.0002792
144		0.2284		0.1817		0.6949		0.5627		0.0002776
145		0.2731		0.1543		0.6932		0.5759		0.0002760
146		0.2058		0.1502		0.7070		0.5765		0.0002744
147		0.2367		0.1454		0.7132		0.5740		0.0002728
148		0.1950		0.1431		0.6993		0.5776		0.0002712
149		0.2353		0.1379		0.7056		0.5824		0.0002696
150		0.2388		0.1341		0.6979		0.5838		0.0002679
151		0.2114		0.2416		0.7047		0.5299		0.0002663
152		0.2082		0.1471		0.7135		0.5732		0.0002647
153		0.2486		0.1567		0.6898		0.5746		0.0002631
154		0.2051		0.1457		0.6970		0.5771		0.0002615
155		0.2491		0.1456		0.6929		0.5736		0.0002599
156		0.2286		0.1392		0.6934		0.5786		0.0002583
157		0.2105		0.1455		0.7172		0.5765		0.0002567
158		0.2359		0.1385		0.6796		0.5788		0.0002550
159		0.2002		0.1485		0.6989		0.5768		0.0002534
160		0.2105		0.1512		0.6902		0.5750		0.0002518
161		0.1973		0.1441		0.7186		0.5792		0.0002502
162		0.2097		0.1529		0.7087		0.5728		0.0002486
163		0.2113		0.1836		0.6836		0.5673		0.0002470
164		0.1834		0.1448		0.7176		0.5759		0.0002453
165		0.2205		0.1337		0.6947		0.5824		0.0002437
166		0.2005		0.1369		0.7053		0.5826		0.0002421
167		0.1805		0.1285		0.7168		0.5839		0.0002404
168		0.1991		0.1327		0.7176		0.5843		0.0002388
169		0.2085		0.1550		0.7101		0.5799		0.0002372
170		0.2120		0.1494		0.6927		0.5785		0.0002356
171		0.2230		0.1551		0.6964		0.5718		0.0002339
172		0.2106		0.1573		0.6888		0.5717		0.0002323
173		0.1805		0.1758		0.7144		0.5665		0.0002307
174		0.1968		0.1614		0.7243		0.5686		0.0002290
175		0.1833		0.1615		0.7161		0.5703		0.0002274
176		0.1972		0.1628		0.6943		0.5692		0.0002258
177		0.1912		0.1464		0.7055		0.5758		0.0002241
178		0.1931		0.1402		0.7023		0.5790		0.0002225
179		0.1961		0.1385		0.7080		0.5797		0.0002208
180		0.1902		0.1773		0.7132		0.5650		0.0002192
181		0.1918		0.1590		0.7134		0.5756		0.0002176
182		0.1784		0.1477		0.7178		0.5793		0.0002159
183		0.1882		0.1521		0.6963		0.5765		0.0002143
184		0.3496		0.1578		0.6922		0.5738		0.0002126
